route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
372-203,Weekend-1,1045-37202-32040-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-33840-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-33840-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-35640-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-35640-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-37440-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Saturday-1,1045-37202-37440-2-29699562,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Sunday-1,1045-37202-37440-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Saturday-1,1045-37202-39120-2-29699562,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-39240-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Sunday-1,1045-37202-39240-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
376-203,Weekend-1,1048-37604-37920-2-ec1f00c6,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
372-203,Saturday-1,1045-37202-40920-2-29699562,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-41040-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Sunday-1,1045-37202-41040-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Saturday-1,1045-37202-42720-2-29699562,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-42840-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Sunday-1,1045-37202-42840-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Saturday-1,1045-37202-44520-2-29699562,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
376-203,Weekday-1,1048-37604-39720-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
372-203,Weekday-1,1045-37202-44640-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Sunday-1,1045-37202-44640-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Saturday-1,1045-37202-46320-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-46440-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Sunday-1,1045-37202-46440-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Saturday-1,1045-37202-48120-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-48240-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
376-203,Weekend-1,1048-37604-39720-2-ec1f00c6,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
372-203,Sunday-1,1045-37202-48240-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Saturday-1,1045-37202-49920-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-50040-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Sunday-1,1045-37202-50040-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-51840-2-29699562,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-51840-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-53640-2-8b3cccaf,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
376-203,Weekday-1,1048-37604-41520-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
372-203,Weekend-1,1045-37202-53640-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-55440-2-8b3cccaf,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-55440-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-56640-2-8b3cccaf,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-57240-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-57840-2-4cce5b18,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-59040-2-4cce5b18,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-59040-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-60240-2-4cce5b18,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-60840-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-61440-2-4cce5b18,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-62640-2-8b3cccaf,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-62640-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-63840-2-8b3cccaf,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-64440-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-65040-2-8b3cccaf,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-66240-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-66240-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-68040-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-68040-2-9a3eb698,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-71640-2-1614a9b6,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekend-1,1045-37202-71640-2-4fee53d7,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Daily-1,1045-37202-75240-2-4fee53d7,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Daily-1,1045-37202-78840-2-4fee53d7,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Daily-1,1045-37202-82440-2-4fee53d7,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
372-203,Weekday-1,1045-37202-86040-2-4fee53d7,Papakura Shops To Keri Hill Loop,,1,,1045-37202-daf47894,0,0
373-203,Weekday-1,1046-37301-20160-2-dca13230,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
376-203,Weekend-1,1048-37604-41520-2-ec1f00c6,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-43320-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-43320-2-ec1f00c6,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-45120-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-45120-2-ec1f00c6,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-46920-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Saturday-1,1046-37301-22320-2-0b0b0f7b,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-23160-2-dca13230,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-25920-2-0b0b0f7b,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-26760-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Saturday-1,1046-37301-29520-2-0b0b0f7b,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Sunday-1,1046-37301-29520-2-bc1fe89e,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
376-203,Weekday-1,1048-37604-46920-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-48720-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Weekday-1,1046-37301-30600-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-33120-2-1aca92ac,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-34200-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-36720-2-1aca92ac,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-37800-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-40320-2-1aca92ac,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
376-203,Weekday-1,1048-37604-48720-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-50520-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Weekday-1,1046-37301-41400-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-43920-2-1aca92ac,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-45000-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-47520-2-1aca92ac,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-48600-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-51120-2-1aca92ac,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
376-203,Weekday-1,1048-37604-50520-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-52320-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Weekday-1,1046-37301-52200-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-54720-2-1aca92ac,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-55560-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-58320-2-1aca92ac,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-59160-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-61920-2-1aca92ac,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
376-203,Weekday-1,1048-37604-52320-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-54120-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Weekday-1,1046-37301-62760-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-65520-2-1aca92ac,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-66000-2-da9f4c7c,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekend-1,1046-37301-69120-2-0b0b0f7b,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-69600-2-dca13230,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Saturday-1,1046-37301-72720-2-0b0b0f7b,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
376-203,Weekday-1,1048-37604-54120-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-55440-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Weekday-1,1046-37301-73200-2-dca13230,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37301-76200-2-dca13230,Red Hill To Papakura Shops,,0,,1046-37301-30cdee5d,0,0
373-203,Weekday-1,1046-37302-22200-2-c57239fa,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekend-1,1046-37302-24660-2-c57239fa,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-25800-2-c57239fa,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekend-1,1046-37302-28260-2-c57239fa,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-29400-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekend-1,1046-37302-31860-2-c57239fa,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-33000-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Saturday-1,1046-37302-35460-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Sunday-1,1046-37302-35460-2-c57239fa,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
376-203,Weekend-1,1048-37604-55920-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-56640-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-57720-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-57840-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-59040-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-59520-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Weekday-1,1046-37302-36600-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekend-1,1046-37302-39060-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-40200-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekend-1,1046-37302-42660-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-43500-2-de3b22af,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
376-203,Weekday-1,1048-37604-60240-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-61320-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-61440-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-62640-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-63120-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-63840-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Weekend-1,1046-37302-46260-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-47100-2-de3b22af,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekend-1,1046-37302-49860-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-50700-2-de3b22af,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekend-1,1046-37302-53460-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
376-203,Weekend-1,1048-37604-64920-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-65040-2-763a0e97,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-66240-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-66720-2-26157d06,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-68040-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-68640-2-f344f1f7,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Weekday-1,1046-37302-54300-2-de3b22af,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekend-1,1046-37302-57060-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-57900-2-de3b22af,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekend-1,1046-37302-60660-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-61500-2-de3b22af,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
376-203,Weekday-1,1048-37604-69840-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-70440-2-f344f1f7,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-71640-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-72240-2-f344f1f7,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-73440-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-73440-2-f344f1f7,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Weekend-1,1046-37302-64260-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-64920-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekend-1,1046-37302-67860-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-68520-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Saturday-1,1046-37302-71460-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
376-203,Weekend-1,1048-37604-75240-2-1b043d58,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-75240-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-77040-2-1b043d58,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-77040-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekend-1,1048-37604-78840-2-1b043d58,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-78840-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
373-203,Sunday-1,1046-37302-71460-2-c57239fa,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-72120-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Weekday-1,1046-37302-75120-2-58ca6086,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
373-203,Saturday-1,1046-37302-75180-2-c57239fa,Papakura Shops To Red Hill,,1,,1046-37302-a3981f2a,0,0
135-203,Weekday-1,1047-13501-20400-2-3070d16f,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
376-203,Weekend-1,1048-37604-80640-2-1b043d58,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
376-203,Weekday-1,1048-37604-80640-2-5cba6a54,Papakura Shops To Auranga Dr Via Drury,,1,,1048-37604-61301848,0,0
18-202,Saturday-1,1075-01804-32400-2-e1a36cca,City Centre To New Lynn Via Great North Rd,,1,,1075-01804-dedef945,0,0
135-203,Weekend-1,1047-13501-21840-2-0b169787,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
135-203,Weekday-1,1047-13501-22200-2-3070d16f,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
135-203,Weekday-1,1047-13501-23100-2-3070d16f,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
135-203,Weekend-1,1047-13501-23640-2-0b169787,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
378-203,Weekday-1,1050-37802-37920-2-c8e0e62f,Papakura Shops To Karaka Harbourside Loop And Karaka Lakes,,1,,1050-37802-36f1f4fc,0,0
378-203,Weekend-1,1050-37802-37920-2-dfee0a39,Papakura Shops To Karaka Harbourside Loop And Karaka Lakes,,1,,1050-37802-36f1f4fc,0,0
135-203,Weekday-1,1047-13501-24000-2-3070d16f,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
135-203,Weekday-1,1047-13501-24900-2-3070d16f,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
135-203,Weekend-1,1047-13501-25440-2-0b169787,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
135-203,Weekday-1,1047-13501-25800-2-3070d16f,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
378-203,Weekday-1,1050-37802-41520-2-c8e0e62f,Papakura Shops To Karaka Harbourside Loop And Karaka Lakes,,1,,1050-37802-36f1f4fc,0,0
378-203,Weekend-1,1050-37802-41520-2-dfee0a39,Papakura Shops To Karaka Harbourside Loop And Karaka Lakes,,1,,1050-37802-36f1f4fc,0,0
135-203,Weekday-1,1047-13501-26700-2-61e69791,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
135-203,Weekend-1,1047-13501-27240-2-0b169787,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
135-203,Weekday-1,1047-13501-27600-2-61e69791,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
135-203,Weekday-1,1047-13501-28500-2-61e69791,Te Atatu (Totara Rd) To Henderson,,0,,1047-13501-1cd99ce1,0,0
378-203,Weekday-1,1050-37802-45120-2-c8e0e62f,Papakura Shops To Karaka Harbourside Loop And Karaka Lakes,,1,,1050-37802-36f1f4fc,0,0
378-203,Weekend-1,1050-37802-45120-2-dfee0a39,Papakura Shops To Karaka Harbourside Loop And Karaka Lakes,,1,,1050-37802-36f1f4fc,0,0
